bin	ident	mq	FP	total	TP	FP_sum	TP_sum	total_sum	PPV	FPR	TPR	mode	breeds	prog	replication
(20,30]	novel	24.8772252915899	613	13032	12419	1064	1859174	1860238	99.9428030176784	0.0555385622402502	97.0449726639614	se	vgref	vg	3
(10,20]	novel	15.8939617083947	1622	12901	11279	2686	1870453	1873139	99.8566043416959	0.140203550918526	97.6337127424462	se	vgref	vg	3
[0,10]	novel	2.41458953736488	22069	42647	20578	24755	1891031	1915786	98.7078410636679	1.29215893633214	98.7078410636679	se	vgref	vg	3
(50,60]	ref	59.9776539315836	34	7869259	7869225	34	7869225	7869259	99.9995679389889	0.000420572735951819	97.3406320020722	se	vgref	vg	3
(40,50]	ref	44.8965697552813	3	28686	28683	37	7897908	7897945	99.9995315237065	0.000457682095006391	97.6954345839929	se	vgref	vg	3
(30,40]	ref	36.3274486414844	10	37725	37715	47	7935623	7935670	99.9994077374689	0.000581379958521632	98.1619610762407	se	vgref	vg	3
(20,30]	ref	24.7656467146166	58	41015	40957	105	7976580	7976685	99.9986836637024	0.00129882756691003	98.6685904158401	se	vgref	vg	3
(10,20]	ref	15.987452264048	89	29328	29239	194	8005819	8006013	99.9975768213217	0.00239973855219567	99.0302705989723	se	vgref	vg	3
[0,10]	ref	2.79103847776883	26415	78201	51786	26609	8057605	8084214	99.6708523549723	0.329147645027705	99.6708523549723	se	vgref	vg	3
(50,60]	novel	59.992065968306	102	1897396	1897294	102	1897294	1897396	99.9946242112875	0.00532427996943237	99.0365141208257	pe	vgref	vg	4
(40,50]	novel	46.3634280476627	66	4364	4298	168	1901592	1901760	99.9911660777385	0.00876940230259449	99.260864663067	pe	vgref	vg	4
(30,40]	novel	35.233756717147	55	4094	4039	223	1905631	1905854	99.9882992086487	0.0116403375802296	99.4716957100919	pe	vgref	vg	4
(20,30]	novel	25.517004341534	115	2764	2649	338	1908280	1908618	99.9822908512861	0.0176432022516484	99.6099703928275	pe	vgref	vg	4
(10,20]	novel	16.2915370255134	310	3214	2904	648	1911184	1911832	99.9661058084602	0.0338248374528645	99.7615557754866	pe	vgref	vg	4
[0,10]	novel	2.72576530612245	1317	3920	2603	1965	1913787	1915752	99.8974293123536	0.102570687646418	99.8974293123536	pe	vgref	vg	4
(50,60]	ref	59.9942171863567	27	8027926	8027899	27	8027899	8027926	99.9996636740299	0.000333982826850438	99.3029778403631	pe	vgref	vg	4
(40,50]	ref	46.4647108843537	3	9408	9405	30	8037304	8037334	99.9996267419022	0.00037109202983382	99.419315191716	pe	vgref	vg	4
(30,40]	ref	35.699203187251	6	10542	10536	36	8047840	8047876	99.9995526770045	0.000445310435800584	99.5496427125937	pe	vgref	vg	4
(20,30]	ref	24.7704439252336	18	8560	8542	54	8056382	8056436	99.9993297284308	0.000667965653700876	99.6553049832217	pe	vgref	vg	4
(10,20]	ref	16.6490297542044	89	7730	7641	143	8064023	8064166	99.9982267230114	0.00176887200887454	99.7498221232204	pe	vgref	vg	4
[0,10]	ref	1.85315207648641	7543	20082	12539	7686	8076562	8084248	99.9049262219566	0.0950737780434247	99.9049262219566	pe	vgref	vg	4
(50,60]	novel	59.9712150077558	180	1825083	1824903	180	1824903	1825083	99.9901374348454	0.00939562143162128	95.2560985412776	se	vgref	vg	4
(40,50]	novel	45.5278901426442	83	9394	9311	263	1834214	1834477	99.9856634888309	0.0137280468695355	95.7421131587766	se	vgref	vg	4
(30,40]	novel	35.8006913347474	188	12729	12541	451	1846755	1847206	99.9755847479924	0.0235412514758955	96.3967269830764	se	vgref	vg	4
(20,30]	novel	24.8772252915899	613	13032	12419	1064	1859174	1860238	99.9428030176784	0.0555385622402502	97.0449726639614	se	vgref	vg	4
(10,20]	novel	15.8939617083947	1622	12901	11279	2686	1870453	1873139	99.8566043416959	0.140203550918526	97.6337127424462	se	vgref	vg	4
[0,10]	novel	2.41458953736488	22069	42647	20578	24755	1891031	1915786	98.7078410636679	1.29215893633214	98.7078410636679	se	vgref	vg	4
(50,60]	ref	59.9776539315836	34	7869259	7869225	34	7869225	7869259	99.9995679389889	0.000420572735951819	97.3406320020722	se	vgref	vg	4
(40,50]	ref	44.8965697552813	3	28686	28683	37	7897908	7897945	99.9995315237065	0.000457682095006391	97.6954345839929	se	vgref	vg	4
(30,40]	ref	36.3274486414844	10	37725	37715	47	7935623	7935670	99.9994077374689	0.000581379958521632	98.1619610762407	se	vgref	vg	4
(20,30]	ref	24.7656467146166	58	41015	40957	105	7976580	7976685	99.9986836637024	0.00129882756691003	98.6685904158401	se	vgref	vg	4
(10,20]	ref	15.987452264048	89	29328	29239	194	8005819	8006013	99.9975768213217	0.00239973855219567	99.0302705989723	se	vgref	vg	4
[0,10]	ref	2.79103847776883	26415	78201	51786	26609	8057605	8084214	99.6708523549723	0.329147645027705	99.6708523549723	se	vgref	vg	4
(50,60]	novel	59.9920564858066	102	1897397	1897295	102	1897295	1897397	99.9946242141207	0.00532427996943237	99.0365663196489	pe	vgref	vg	5
(40,50]	novel	46.3638443935927	66	4370	4304	168	1901599	1901767	99.9911661102543	0.00876940230259449	99.2612300548296	pe	vgref	vg	5
(30,40]	novel	35.2352078239609	55	4090	4035	223	1905634	1905857	99.9882992270669	0.0116403375802296	99.4718523065616	pe	vgref	vg	5
(20,30]	novel	25.5240854762767	117	2761	2644	340	1908278	1908618	99.9821860634239	0.0177475998981079	99.609865995181	pe	vgref	vg	5
(10,20]	novel	16.2889580093313	310	3215	2905	650	1911183	1911833	99.9660012145412	0.0339292350993239	99.7615035766634	pe	vgref	vg	5
[0,10]	novel	2.72390916050013	1314	3919	2605	1964	1913788	1915752	99.8974815111768	0.102518488823188	99.8974815111768	pe	vgref	vg	5
(50,60]	ref	59.9942129489782	27	8027923	8027896	27	8027896	8027923	99.9996636739042	0.000333982826850438	99.3029407311601	pe	vgref	vg	5
(40,50]	ref	46.4616528574464	3	9414	9411	30	8037307	8037337	99.9996267420416	0.00037109202983382	99.419352300919	pe	vgref	vg	5
(30,40]	ref	35.698728893948	6	10542	10536	36	8047843	8047879	99.9995526771712	0.000445310435800584	99.5496798217967	pe	vgref	vg	5
(20,30]	ref	24.7726264159757	18	8563	8545	54	8056388	8056442	99.99932972893	0.000667965653700876	99.6553792016277	pe	vgref	vg	5
(10,20]	ref	16.6538511326861	89	7725	7636	143	8064024	8064167	99.9982267232313	0.00176887200887454	99.7498344929547	pe	vgref	vg	5
[0,10]	ref	1.85304516707335	7553	20081	12528	7696	8076552	8084248	99.9048025246133	0.0951974753867026	99.9048025246133	pe	vgref	vg	5
(50,60]	novel	59.9712150077558	180	1825083	1824903	180	1824903	1825083	99.9901374348454	0.00939562143162128	95.2560985412776	se	vgref	vg	5
(40,50]	novel	45.5278901426442	83	9394	9311	263	1834214	1834477	99.9856634888309	0.0137280468695355	95.7421131587766	se	vgref	vg	5
(30,40]	novel	35.8006913347474	188	12729	12541	451	1846755	1847206	99.9755847479924	0.0235412514758955	96.3967269830764	se	vgref	vg	5
(20,30]	novel	24.8772252915899	613	13032	12419	1064	1859174	1860238	99.9428030176784	0.0555385622402502	97.0449726639614	se	vgref	vg	5
(10,20]	novel	15.8939617083947	1622	12901	11279	2686	1870453	1873139	99.8566043416959	0.140203550918526	97.6337127424462	se	vgref	vg	5
[0,10]	novel	2.41458953736488	22069	42647	20578	24755	1891031	1915786	98.7078410636679	1.29215893633214	98.7078410636679	se	vgref	vg	5
(50,60]	ref	59.9776539315836	34	7869259	7869225	34	7869225	7869259	99.9995679389889	0.000420572735951819	97.3406320020722	se	vgref	vg	5
(40,50]	ref	44.8965697552813	3	28686	28683	37	7897908	7897945	99.9995315237065	0.000457682095006391	97.6954345839929	se	vgref	vg	5
(30,40]	ref	36.3274486414844	10	37725	37715	47	7935623	7935670	99.9994077374689	0.000581379958521632	98.1619610762407	se	vgref	vg	5
(20,30]	ref	24.7656467146166	58	41015	40957	105	7976580	7976685	99.9986836637024	0.00129882756691003	98.6685904158401	se	vgref	vg	5
(10,20]	ref	15.987452264048	89	29328	29239	194	8005819	8006013	99.9975768213217	0.00239973855219567	99.0302705989723	se	vgref	vg	5
[0,10]	ref	2.79103847776883	26415	78201	51786	26609	8057605	8084214	99.6708523549723	0.329147645027705	99.6708523549723	se	vgref	vg	5
(50,60]	novel	59.9920559671424	102	1897399	1897297	102	1897297	1897399	99.9946242197872	0.00532427996943237	99.0366707172954	pe	vgref	vg	6
(40,50]	novel	46.3621163536418	66	4366	4300	168	1901597	1901765	99.9911661009641	0.00876940230259449	99.2611256571832	pe	vgref	vg	6
(30,40]	novel	35.237060546875	55	4096	4041	223	1905638	1905861	99.9882992516243	0.0116403375802296	99.4720611018545	pe	vgref	vg	6
(20,30]	novel	25.5145032632342	115	2758	2643	338	1908281	1908619	99.9822908605646	0.0176432022516484	99.6100225916507	pe	vgref	vg	6
(10,20]	novel	16.2891791044776	311	3216	2905	649	1911186	1911835	99.9660535558769	0.0338770362760942	99.7616601731331	pe	vgref	vg	6
[0,10]	novel	2.7352565739086	1312	3917	2605	1961	1913791	1915752	99.8976381076465	0.102361892353499	99.8976381076465	pe	vgref	vg	6
(50,60]	ref	59.9942098492727	27	8027943	8027916	27	8027916	8027943	99.9996636747421	0.000333982826850438	99.3031881258467	pe	vgref	vg	6
(40,50]	ref	46.4609408258834	3	9396	9393	30	8037309	8037339	99.9996267421344	0.00037109202983382	99.4193770403877	pe	vgref	vg	6
(30,40]	ref	35.6972885855138	6	10548	10542	36	8047851	8047887	99.9995526776159	0.000445310435800584	99.5497787796713	pe	vgref	vg	6
(20,30]	ref	24.7698152910919	18	8554	8536	54	8056387	8056441	99.9993297288468	0.000667965653700876	99.6553668318933	pe	vgref	vg	6
(10,20]	ref	16.6479565442318	89	7732	7643	143	8064030	8064173	99.9982267245507	0.00176887200887454	99.7499087113607	pe	vgref	vg	6
[0,10]	ref	1.85195516811955	7546	20075	12529	7689	8076559	8084248	99.9048891127536	0.0951108872464081	99.9048891127536	pe	vgref	vg	6
(50,60]	novel	59.9712150077558	180	1825083	1824903	180	1824903	1825083	99.9901374348454	0.00939562143162128	95.2560985412776	se	vgref	vg	6
(40,50]	novel	45.5278901426442	83	9394	9311	263	1834214	1834477	99.9856634888309	0.0137280468695355	95.7421131587766	se	vgref	vg	6
(30,40]	novel	35.8006913347474	188	12729	12541	451	1846755	1847206	99.9755847479924	0.0235412514758955	96.3967269830764	se	vgref	vg	6
(20,30]	novel	24.8772252915899	613	13032	12419	1064	1859174	1860238	99.9428030176784	0.0555385622402502	97.0449726639614	se	vgref	vg	6
(10,20]	novel	15.8939617083947	1622	12901	11279	2686	1870453	1873139	99.8566043416959	0.140203550918526	97.6337127424462	se	vgref	vg	6
[0,10]	novel	2.41458953736488	22069	42647	20578	24755	1891031	1915786	98.7078410636679	1.29215893633214	98.7078410636679	se	vgref	vg	6
(50,60]	ref	59.9776539315836	34	7869259	7869225	34	7869225	7869259	99.9995679389889	0.000420572735951819	97.3406320020722	se	vgref	vg	6
(40,50]	ref	44.8965697552813	3	28686	28683	37	7897908	7897945	99.9995315237065	0.000457682095006391	97.6954345839929	se	vgref	vg	6
(30,40]	ref	36.3274486414844	10	37725	37715	47	7935623	7935670	99.9994077374689	0.000581379958521632	98.1619610762407	se	vgref	vg	6
(20,30]	ref	24.7656467146166	58	41015	40957	105	7976580	7976685	99.9986836637024	0.00129882756691003	98.6685904158401	se	vgref	vg	6
(10,20]	ref	15.987452264048	89	29328	29239	194	8005819	8006013	99.9975768213217	0.00239973855219567	99.0302705989723	se	vgref	vg	6
[0,10]	ref	2.79103847776883	26415	78201	51786	26609	8057605	8084214	99.6708523549723	0.329147645027705	99.6708523549723	se	vgref	vg	6
(50,60]	novel	59.9920686034966	104	1897396	1897292	104	1897292	1897396	99.9945188036657	0.00542867761589183	99.0364097231792	pe	vgref	vg	7
(40,50]	novel	46.3674919761577	66	4362	4296	170	1901588	1901758	99.9910609025964	0.00887379994905395	99.2606558677741	pe	vgref	vg	7
(30,40]	novel	35.2353372434018	55	4092	4037	225	1905625	1905850	99.9881942440381	0.011744735226689	99.4713825171525	pe	vgref	vg	7
(20,30]	novel	25.5196964221178	117	2767	2650	342	1908275	1908617	99.9820812661734	0.0178519975445674	99.6097093987113	pe	vgref	vg	7
(10,20]	novel	16.2908242612753	310	3215	2905	652	1911180	1911832	99.9658965850556	0.0340336327457834	99.7613469801937	pe	vgref	vg	7
[0,10]	novel	2.73622448979592	1313	3920	2607	1965	1913787	1915752	99.8974293123536	0.102570687646418	99.8974293123536	pe	vgref	vg	7
(50,60]	ref	59.9942118242862	27	8027918	8027891	27	8027891	8027918	99.9996636736947	0.000333982826850438	99.3028788824885	pe	vgref	vg	7
(40,50]	ref	46.4649851000426	3	9396	9393	30	8037284	8037314	99.9996267409734	0.00037109202983382	99.4190677970295	pe	vgref	vg	7
(30,40]	ref	35.6991661929126	6	10554	10548	36	8047832	8047868	99.9995526765598	0.000445310435800584	99.5495437547191	pe	vgref	vg	7
(20,30]	ref	24.7721489436209	18	8567	8549	54	8056381	8056435	99.9993297283476	0.000667965653700876	99.6552926134874	pe	vgref	vg	7
(10,20]	ref	16.6529952128348	89	7729	7640	143	8064021	8064164	99.9982267225716	0.00176887200887454	99.7497973837517	pe	vgref	vg	7
[0,10]	ref	1.8523202549293	7547	20084	12537	7690	8076558	8084248	99.9048767430193	0.0951232569807359	99.9048767430193	pe	vgref	vg	7
(50,60]	novel	59.9712150077558	180	1825083	1824903	180	1824903	1825083	99.9901374348454	0.00939562143162128	95.2560985412776	se	vgref	vg	7
(40,50]	novel	45.5278901426442	83	9394	9311	263	1834214	1834477	99.9856634888309	0.0137280468695355	95.7421131587766	se	vgref	vg	7
(30,40]	novel	35.8006913347474	188	12729	12541	451	1846755	1847206	99.9755847479924	0.0235412514758955	96.3967269830764	se	vgref	vg	7
(20,30]	novel	24.8772252915899	613	13032	12419	1064	1859174	1860238	99.9428030176784	0.0555385622402502	97.0449726639614	se	vgref	vg	7
(10,20]	novel	15.8939617083947	1622	12901	11279	2686	1870453	1873139	99.8566043416959	0.140203550918526	97.6337127424462	se	vgref	vg	7
[0,10]	novel	2.41458953736488	22069	42647	20578	24755	1891031	1915786	98.7078410636679	1.29215893633214	98.7078410636679	se	vgref	vg	7
(50,60]	ref	59.9776539315836	34	7869259	7869225	34	7869225	7869259	99.9995679389889	0.000420572735951819	97.3406320020722	se	vgref	vg	7
(40,50]	ref	44.8965697552813	3	28686	28683	37	7897908	7897945	99.9995315237065	0.000457682095006391	97.6954345839929	se	vgref	vg	7
(30,40]	ref	36.3274486414844	10	37725	37715	47	7935623	7935670	99.9994077374689	0.000581379958521632	98.1619610762407	se	vgref	vg	7
(20,30]	ref	24.7656467146166	58	41015	40957	105	7976580	7976685	99.9986836637024	0.00129882756691003	98.6685904158401	se	vgref	vg	7
(10,20]	ref	15.987452264048	89	29328	29239	194	8005819	8006013	99.9975768213217	0.00239973855219567	99.0302705989723	se	vgref	vg	7
[0,10]	ref	2.79103847776883	26415	78201	51786	26609	8057605	8084214	99.6708523549723	0.329147645027705	99.6708523549723	se	vgref	vg	7
(50,60]	novel	59.9920590958848	102	1897391	1897289	102	1897289	1897391	99.9946241971212	0.00532427996943237	99.0362531267095	pe	vgref	vg	8
(40,50]	novel	46.3643446379468	66	4364	4298	168	1901587	1901755	99.9911660545128	0.00876940230259449	99.2606036689509	pe	vgref	vg	8
(30,40]	novel	35.2343444227006	55	4088	4033	223	1905620	1905843	99.988299141115	0.0116403375802296	99.4711215230364	pe	vgref	vg	8
(20,30]	novel	25.5178764897075	115	2769	2654	338	1908274	1908612	99.9822907956148	0.0176432022516484	99.6096571998881	pe	vgref	vg	8
(10,20]	novel	16.2895309102206	310	3219	2909	648	1911183	1911831	99.9661057907315	0.0338248374528645	99.7615035766634	pe	vgref	vg	8
[0,10]	novel	2.72430502422851	1317	3921	2604	1965	1913787	1915752	99.8974293123536	0.102570687646418	99.8974293123536	pe	vgref	vg	8
(50,60]	ref	59.9942105851237	27	8027927	8027900	27	8027900	8027927	99.9996636740718	0.000333982826850438	99.3029902100975	pe	vgref	vg	8
(40,50]	ref	46.4641718052307	3	9406	9403	30	8037303	8037333	99.9996267418558	0.00037109202983382	99.4193028219817	pe	vgref	vg	8
(30,40]	ref	35.6979700246632	6	10542	10536	36	8047839	8047875	99.9995526769489	0.000445310435800584	99.5496303428593	pe	vgref	vg	8
(20,30]	ref	24.7735716789345	18	8559	8541	54	8056380	8056434	99.9993297282644	0.000667965653700876	99.655280243753	pe	vgref	vg	8
(10,20]	ref	16.654667875178	89	7723	7634	143	8064014	8064157	99.9982267210323	0.00176887200887454	99.7497107956114	pe	vgref	vg	8
[0,10]	ref	1.85396446169927	7554	20091	12537	7697	8076551	8084248	99.904790154879	0.0952098451210304	99.904790154879	pe	vgref	vg	8
(50,60]	novel	59.9712150077558	180	1825083	1824903	180	1824903	1825083	99.9901374348454	0.00939562143162128	95.2560985412776	se	vgref	vg	8
(40,50]	novel	45.5278901426442	83	9394	9311	263	1834214	1834477	99.9856634888309	0.0137280468695355	95.7421131587766	se	vgref	vg	8
(30,40]	novel	35.8006913347474	188	12729	12541	451	1846755	1847206	99.9755847479924	0.0235412514758955	96.3967269830764	se	vgref	vg	8
(20,30]	novel	24.8772252915899	613	13032	12419	1064	1859174	1860238	99.9428030176784	0.0555385622402502	97.0449726639614	se	vgref	vg	8
(10,20]	novel	15.8939617083947	1622	12901	11279	2686	1870453	1873139	99.8566043416959	0.140203550918526	97.6337127424462	se	vgref	vg	8
[0,10]	novel	2.41458953736488	22069	42647	20578	24755	1891031	1915786	98.7078410636679	1.29215893633214	98.7078410636679	se	vgref	vg	8
(50,60]	ref	59.9776539315836	34	7869259	7869225	34	7869225	7869259	99.9995679389889	0.000420572735951819	97.3406320020722	se	vgref	vg	8
(40,50]	ref	44.8965697552813	3	28686	28683	37	7897908	7897945	99.9995315237065	0.000457682095006391	97.6954345839929	se	vgref	vg	8
(30,40]	ref	36.3274486414844	10	37725	37715	47	7935623	7935670	99.9994077374689	0.000581379958521632	98.1619610762407	se	vgref	vg	8
(20,30]	ref	24.7656467146166	58	41015	40957	105	7976580	7976685	99.9986836637024	0.00129882756691003	98.6685904158401	se	vgref	vg	8
(10,20]	ref	15.987452264048	89	29328	29239	194	8005819	8006013	99.9975768213217	0.00239973855219567	99.0302705989723	se	vgref	vg	8
[0,10]	ref	2.79103847776883	26415	78201	51786	26609	8057605	8084214	99.6708523549723	0.329147645027705	99.6708523549723	se	vgref	vg	8
(50,60]	novel	59.9920554317309	102	1897397	1897295	102	1897295	1897397	99.9946242141207	0.00532427996943237	99.0365663196489	pe	vgref	vg	9
(40,50]	novel	46.365490375802	66	4364	4298	168	1901593	1901761	99.9911660823836	0.00876940230259449	99.2609168618903	pe	vgref	vg	9
(30,40]	novel	35.2338138284877	55	4093	4038	223	1905631	1905854	99.9882992086487	0.0116403375802296	99.4716957100919	pe	vgref	vg	9
(20,30]	novel	25.5198986975398	115	2764	2649	338	1908280	1908618	99.9822908512861	0.0176432022516484	99.6099703928275	pe	vgref	vg	9
(10,20]	novel	16.2872241218527	310	3217	2907	648	1911187	1911835	99.966105861646	0.0338248374528645	99.7617123719563	pe	vgref	vg	9
[0,10]	novel	2.72453408220577	1319	3917	2598	1967	1913785	1915752	99.8973249147071	0.102675085292877	99.8973249147071	pe	vgref	vg	9
(50,60]	ref	59.9942049854664	26	8027935	8027909	26	8027909	8027935	99.9996761309104	0.000321613092522644	99.3031015377064	pe	vgref	vg	9
(40,50]	ref	46.462462781795	3	9404	9401	29	8037310	8037339	99.9996391840633	0.000358722295506026	99.419389410122	pe	vgref	vg	9
(30,40]	ref	35.6968433026827	7	10549	10542	36	8047852	8047888	99.9995526776715	0.000445310435800584	99.5497911494056	pe	vgref	vg	9
(20,30]	ref	24.7725678203929	18	8552	8534	54	8056386	8056440	99.9993297287636	0.000667965653700876	99.655354462159	pe	vgref	vg	9
(10,20]	ref	16.6463209621104	89	7733	7644	143	8064030	8064173	99.9982267245507	0.00176887200887454	99.7499087113607	pe	vgref	vg	9
[0,10]	ref	1.84976338729763	7538	20075	12537	7681	8076567	8084248	99.9049880706282	0.0950119293717857	99.9049880706282	pe	vgref	vg	9
(50,60]	novel	59.9712150077558	180	1825083	1824903	180	1824903	1825083	99.9901374348454	0.00939562143162128	95.2560985412776	se	vgref	vg	9
